SMILES,Formula,Molecular weight,LogP,H-bond donor,H-bond acceptor,TPSA,Rotatable bonds,pIC50
Cc1cc(C)nc(c1)-c1cn[nH]c1C(=O)Nc1cc2nc(nn2cc1F)-c1ccccc1,C23H18FN7O,427.155686416,4.1896400000000025,2,6,100.86,4,0
COCCCN1C(=O)N(CC(=O)NCCO)C[C@]11CC[C@@](CC1)(N(C)C)c1ccccc1,C24H38N4O4,446.289305696,1.638900000000002,2,5,85.35,10,0
Cc1ccc(NC(=O)N(CCCCC2CCCCC2)CCc2ccc(SC(C)(C)C(O)=O)cc2)cc1[N+]([O-])=O,C30H41N3O5S,555.276692412,7.685720000000009,2,5,112.78000000000004,13,0
FC(F)(c1ccccc1)c1nc(N2CCC3(C2)N=N3)c2nnn(Cc3ccccc3Cl)c2n1,C22H17ClF2N8,466.1232766640001,4.4353000000000025,0,8,84.45,5,0
CCn1nc(Cl)c2cnc(Nc3cn(nc3Cl)C3CCN(CC3)S(=O)(=O)C3CC3)nc12,C18H22Cl2N8O2S,484.096348304,3.2222000000000017,1,9,110.83,6,0
CN1CCC2(CC1)N[C@@H](CO)C(=O)N(C2=O)c1c(C)cccc1C,C18H25N3O3,331.18959166,0.5915400000000002,2,5,72.88,2,0
CC(=O)N1CCc2c(C1)[nH]nc2C(=O)N1CCC(CC1)c1cccc(F)c1C(F)(F)F,C21H22F4N4O2,438.167888824,3.4920000000000018,1,3,69.3,2,0
O[C@@H]1CN2CCC[C@@H](O)[C@@H]2[C@@H]1O,C8H15NO3,173.10519334,-1.4529,3,4,63.93000000000001,0,0
O=C(N[C@@H]1CCCNC1)c1sc2nccc3n(-c4cccc(c4)-c4ccccc4)c(=O)[nH]c1c23,C26H23N5O2S,469.157245976,5.128700000000004,3,5,86.36000000000001,4,0
O=C(Cc1cccc(OCCCC2CCNCC2)c1)Nc1nc(cs1)-c1c[nH]c2ncccc12,C26H29N5O2S,475.20419616800007,5.026200000000004,3,6,91.93,9,0
CC(C)Cn1c2nc([nH]c2c(=O)n(CC(C)C)c1=O)-c1cc(OCC(=O)Nc2ccc(F)cc2)nn1C,C25H30FN7O4,511.23433066,2.7554,2,9,128.83,9,0
Cn1c(nc2c(N)nc(CCCCO)nc12)-n1nccn1,C12H16N8O,288.144707132,-0.1588000000000004,2,9,120.56,5,0
CN1CCC(CC1)N1CNc2ccc(NC(=O)c3c(F)cc(F)cc3F)cc12,C20H21F3N4O,390.166745952,3.639800000000001,2,4,47.61,3,0
CCCCc1nc(Cl)c(CNC(=O)C(CS)Cc2ccc3ccccc3c2)n1Cc1ccc(cc1)-c1ccccc1C(O)=O,C36H36ClN3O3S,625.2165906920001,7.850700000000009,3,5,84.22,13,0
CCOC(=O)C(=O)C1CCCN1C(=O)[C@@H]1CCCN1C(=O)CCCc1ccccc1,C23H30N2O5,414.21547206,2.1235,0,5,83.99000000000001,8,0
Oc1ccc(cc1)-c1nc(c([nH]1)-c1ccc(F)cc1)-c1ccncc1,C20H14FN3O,331.112090288,4.650400000000003,2,3,61.8,3,0
COCC1N(Cc2ccccc12)c1cn[nH]c(=O)c1Cl,C14H14ClN3O2,291.077454368,2.131,1,4,58.22,3,0
Cc1c[nH]c2ncnc(-c3ccc(NC(=O)N(CCO)c4ccc(F)cc4)cc3)c12,C22H20FN5O2,405.1601031,4.103220000000002,3,4,94.14,5,0
Cn1cc(Cc2cccc(n2)-c2cccc3OCOc23)c2cc(NC(=O)CC(C)(C)O)ccc12,C27H27N3O4,457.200156344,4.659300000000004,2,6,85.61,6,0
CC1(C)C(=O)N([C@H]2CCc3c2cccc3O)c2nc(Nc3ccccc3)ncc12,C23H22N4O2,386.174275944,4.2375000000000025,2,5,78.35000000000001,3,0
CCCCOC(=O)N1C[C@]2(C[C@H]1CNc1ncc[nH]1)CC(=NO2)C(=O)NC[C@H](NS(=O)(=O)c1c(C)cc(C)cc1C)C(O)=O,C28H39N7O8S,633.258082208,1.820860000000002,5,10,204.41,13,0
COc1ccc(OCC2N(CCc3cc(OC)cc(OC)c23)C(=O)c2cccc(Cl)c2)cc1,C26H26ClNO5,467.149950612,5.184400000000005,0,5,57.23,7,0
CC(=O)NCCc1c[nH]c2ccc(F)cc12,C12H13FN2O,220.101191256,1.9856,2,1,44.89,3,0
C[C@H](NC(=O)[C@@H]1COC(=O)[C@H](Cc2ccc(cc2)[N+]([O-])=O)N1)c1ccccc1,C20H21N3O5,383.148120772,1.8983,2,6,110.57,6,0
COc1cc2[nH]c3nc(N)nc(NCc4ccccc4)c3c2cc1O,C18H17N5O2,335.138224784,3.019600000000002,4,6,109.08,4,0
CC[C@H](C)[C@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)c1cc(O)ccc1O)C(=O)N[C@@H](CC)C(O)=O,C28H43N5O10,609.300992576,0.1851000000000035,9,9,257.48,19,0
CC(C)[C@H](Nc1ncnc2nc[nH]c12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,C23H20FN7O,429.17133648,4.000300000000002,2,7,101.38000000000002,5,0
CO[C@H]1CC[C@@H](CC1)Nc1ncc(Cl)c(n1)-c1ccc2CN([C@H](C)C(=O)N[C@H](CO)c3cccc(C)c3)C(=O)c2c1,C31H36ClN5O4,577.245582312,4.669020000000003,3,7,116.68,9,0
CCCCNCc1ccc(cc1)-c1nc(CN(C2CCCC2)S(=O)(=O)c2ccc(OC)c(OC)c2)cs1,C28H37N3O4S2,543.222548664,5.850500000000007,1,7,80.76,13,0
OC(=O)CNC(=O)C1=CC2(CC1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1C2,C37H33N3O5,599.242021156,6.106300000000005,3,4,115.81,7,0
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,C14H18N4O3,290.137890436,1.2575999999999998,2,7,105.51,5,0
COc1cc2nc([nH]c2cc1OC)-c1nc(sc1N1CCN([C@H](C)C1)C(=O)Cn1cnc2cccnc12)C(F)(F)F,C26H25F3N8O3S,586.1722423200001,4.204400000000003,1,10,114.29000000000002,6,0
CCOC(=O)c1c(NC(=S)NC(=O)N(C)C)scc1-c1ccc(C)o1,C16H19N3O4S2,381.081698088,3.461220000000002,2,6,83.81,4,0
CCCCNC(=O)C1C(=O)N(O)C(=O)c2ccccc12,C14H16N2O4,276.111006992,1.0580999999999992,2,4,86.71000000000001,4,0
CC(C)N(C)c1nc2CCN(CCc2c(Nc2ccc(nc2)C(F)(F)F)n1)c1ncccc1C(F)(F)F,C24H25F6N7,525.20756312,5.497600000000005,1,7,70.07000000000001,5,0
CC(C)c1c([nH]c2ccc(nc12)C1CCC(CC1)NCC(=O)N1CCOCC1)-c1cn2ncnc2c(C)c1C,C30H39N7O2,529.316523488,4.487440000000003,2,7,100.44,6,0
CN1CC[C@@H]([C@H](O)C1)c1c(O)cc(O)c2c1oc(cc2=O)-c1ccccc1Cl,C21H20ClNO5,401.10300042,3.3046000000000024,3,6,94.14,2,0
FC(F)(F)C(=O)CSCCc1ccccc1,C11H11F3OS,248.048270632,3.093700000000001,0,2,17.07,5,0
O=C1NCN(c2ccccc2)C11CCN(CC2COc3ccccc3O2)CC1,C22H25N3O3,379.18959166,2.2549,1,5,54.040000000000006,3,0
Clc1ccc(cc1)-n1nc2c(cc1=O)[nH][nH]c2=O,C11H7ClN4O2,262.025753144,1.0554999999999994,2,4,83.53999999999999,1,0
Cn1c2nc3CN(CCn3c2c(=O)n(C)c1=O)[C@H]1CCc2ccccc12,C19H21N5O2,351.16952491200004,0.9368,0,7,65.06,1,0
CCOc1ccc(cc1)N1CSC2=C(C#N)C(CC(=O)N2C1)c1ccccc1Cl,C22H20ClN3O2S,425.09647556,4.958180000000004,0,5,56.57,4,0
CC(C)[C@H]1COC(=O)N1c1ccnc(N[C@@H](C)c2cc(C)c(cn2)-c2ccnc(c2)C(F)(F)F)n1,C24H25F3N6O2,486.19910870000007,5.415120000000004,1,7,93.13,6,0
FC(F)c1nc2oc(=O)cc(CCCC3(CC3)c3ccccc3)c2c(=O)[nH]1,C20H18F2N2O3,372.128548876,3.868400000000003,1,4,75.96000000000001,6,0
C[C@]1(CC2(CCC2)OC(N)=N1)c1cc(NC(=O)c2ncc(Cl)cc2F)ccc1F,C20H19ClF2N4O2,420.116459968,4.1384000000000025,2,5,89.60000000000001,3,0
Cc1ncc(n1CCOc1cccc(\C=N\Nc2nc(cs2)-c2ccc(Br)cc2)c1)[N+]([O-])=O,C22H19BrN6O3S,526.042271568,5.5107200000000045,1,9,107.47,9,0
Cc1ccc(OCCn2ccc(=O)n(Cc3ccccc3)c2=O)cc1,C20H20N2O3,336.1473925,2.445720000000001,0,5,53.23,6,0
O=C(Nc1ccn[nH]1)N1CCN(CC1)c1nc(ns1)-c1ccccc1,C16H17N7OS,355.121529164,2.2823,2,6,90.04,3,0
N[C@@H]1C[C@@H](NC(=O)c2ccc(O)cc2)[C@@H](C1)OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(O)=O)c(O)c1,C27H24N2O10,536.1430949679999,1.8832999999999995,7,10,216.71,7,0
C[C@@H]1CN(CCO1)c1nc(C)cc(NC(=O)c2ccc(NS(=O)(=O)CF)cc2N2CCC3(CC3)CC2)n1,C25H33FN6O4S,532.226802756,3.3115200000000016,2,8,116.76,7,0
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CCC#N)CC1)-c1cc(c2ncnn2c1)C(C)(C)O,C28H34N6O,470.27940970800006,5.3214800000000055,2,6,93.24,6,0
OC(=O)[C@H](CCN(CCCCc1ccc2CCCNc2n1)CCC(F)F)Nc1ncc(cn1)C1CC1,C26H36F2N6O2,502.2867808320001,4.342400000000003,3,7,103.27,15,0
Cc1nc2c(OCc3c(F)cccc3F)cccn2c1C(=O)N[C@H]1[C@@H](Cc2ccccc12)C(O)=O,C26H21F2N3O4,477.150012592,4.227920000000002,2,5,92.93,6,0
Nc1nccn2c(nc(-c3ccc(cc3)C(=O)Nc3cc(ccn3)C(F)(F)F)c12)[C@@H]1CCCCN1S(=O)(=O)C=C,C26H24F3N7O3S,571.161343288,4.644900000000003,2,8,135.57999999999998,6,0
Cn1ccc(COc2ccc3nc([C@@H]4[C@H](C(O)=O)C4(C)C)n(Cc4ccc(OC(F)(F)F)cc4)c3c2)n1,C26H25F3N4O4,514.18278994,5.119900000000005,1,7,91.4,8,0
Oc1ccccc1\C=N\c1ccccc1\N=C\c1ccccc1O,C20H16N2O2,316.12117775199994,4.599000000000004,2,4,65.18,4,0
CS(=O)(=O)N1CCN(Cc2cc3nc(nc(N4CCOCC4)c3s2)-c2cccc3[nH]ncc23)CC1,C23H27N7O3S2,513.161679724,2.1484,1,9,107.55,5,0
CO[C@H]1C[C@@]2(C)C([C@H](O)C[C@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@]23C)=C1[C@H](C)C[C@H](O)[C@@H](OC(C)=O)C(C)(C)O,C33H54O7,562.3869540679999,4.990200000000007,3,7,113.29,7,0
COc1ccc(nc1-c1cc(C)ncc1F)C(=O)N[C@@H](CC(O)=O)c1ccccc1C,C23H22FN3O4,423.1594344039999,3.8539400000000015,2,5,101.41,7,0
COc1ccc(CN2CCCN(CC2)c2ccc(cn2)-c2cc(OCC(C)(C)O)cn3ncc(C#N)c23)cn1,C29H33N7O3,527.264487916,3.5335800000000024,1,10,112.04,8,0
O=C([C@H]1C[C@H](CN1)Oc1ccc(cc1)C#N)N1CCCN(CC1)C1CCC1,C21H28N4O2,368.221226136,1.7543799999999996,1,5,68.6,4,0
COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)[C@@H](C2CCCCC2)c2ccccc2)c2cccc(OCC(O)=O)c2)cc1OC,C39H47NO8,657.330167464,7.129500000000008,1,7,111.6,14,0
Cc1ccc(Oc2ccccn2)cc1-c1nccc2cc(ccc12)S(=O)(=O)Nc1ccncn1,C25H19N5O3S,469.1208604680001,4.988320000000003,1,7,106.96,6,0
N=C1S\C(=C\c2ccco2)C(=O)N1c1nccs1,C11H7N3O2S2,276.99796846400005,2.7917700000000005,1,6,70.19,2,0
CCC1=C(OC(=O)N(C)C)c2cccn2-c2ccccc2O1,C17H18N2O3,298.131742436,3.6465000000000014,0,4,43.7,2,0
CC(C)(C)OC(=O)Nc1ccc2O[C@@H](CC(=O)NCCO)CN(c2c1)S(=O)(=O)c1cccc(c1)C(F)(F)F,C24H28F3N3O7S,559.1600058959999,3.5073000000000016,3,7,134.26999999999998,7,0
Nc1ccc(cc1)-c1nc2ccccc2n2cccc12,C17H13N3,259.110947416,3.7367000000000017,1,3,43.31999999999999,1,0
Nc1ncnc2n(cc(-c3ccc(Oc4c(F)c(F)cc(F)c4F)cc3F)c12)[C@@H]1CCN(C1)C#N,C23H15F5N6O,486.1227502000001,4.896180000000002,1,7,92.98999999999998,4,0
CP(C)(=O)c1cc(cnc1F)-c1ccc2nc(oc2c1)-c1nc2ccccc2[nH]1,C21H16FN4O2P,406.09949060200006,4.820200000000003,1,5,84.66999999999999,3,0
C[C@@H](Nc1nc(nc2nc(N(C)C3CCCC[C@@H]3O)n(C[C@H]3CC[C@H](C)CC3)c12)-c1noc(=O)[nH]1)C1CCC1,C28H42N8O3,538.337987204,4.336100000000004,3,10,137.98999999999998,8,0
CC(=O)N[C@H](Cc1c[nH]c2ccc(Br)cc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(N)=O,C24H26BrN5O4,527.116816412,1.3066000000000002,5,4,146.18,10,0
Cc1ccc(c(C)c1)S(=O)(=O)N=C1C=C(Nc2cccc(c2)C(O)=O)C(=O)c2ccccc12,C25H20N2O5S,460.10929274,4.371940000000003,2,5,112.9,5,0
COc1cc2nc(N)n3nc(nc3c2cc1F)C1CCCN(c2cnn(CC(C)(C)O)c2)C1=O,C22H25FN8O3,468.20336488,1.8854,2,10,136.69,5,0
COc1ccc2c(c1)N(CC1CC1)C(=O)C21CCN(CC2CCCCCCC2)CC1,C26H38N2O2,410.293328456,5.1459000000000055,0,3,32.78,5,0
Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,C20H15ClN4,346.09852416,5.012600000000003,1,4,50.7,4,0
Cc1cc(C(=O)Nc2ccc(cc2)-c2ccccc2S(N)(=O)=O)n(n1)-c1cc2ccccc2cc1O,C27H22N4O4S,498.136176184,4.606220000000003,3,6,127.31,5,0
CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,C31H41N13O5,675.3353614120001,-1.6503299999999932,11,8,294.54,18,0
CC(C)[C@H]1COC(=O)N1c1ccnc(NC(C)c2nc(c(C)s2)-c2ccc(Cl)cc2)n1,C22H24ClN5O2S,457.133923688,5.716220000000005,1,7,80.24,6,0
Clc1cncc(-c2cnn(Cc3ccccc3)c2)c1N1CCC2(CCNC2=O)CC1,C23H24ClN5O,421.166938068,3.753300000000001,1,5,63.05,4,0
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,C13H24N4O3S,316.156911628,0.5024999999999997,2,8,79.74,6,0
CCc1ncnc(N2CCN(CC2)C(C)=O)c1C#Cc1ccc(N)nc1,C19H22N6O,350.18550932400007,1.0844999999999998,1,6,88.24000000000001,2,0
CC(C)(C)OC(=O)N1C[C@H](N(C(=O)C1)c1cc(ccn1)C#N)C(=O)N([C@H](C(=O)NC1CC(F)(F)C1)c1ccccc1Cl)c1cc(F)cc(F)c1,C34H31ClF4N6O5,714.1980586520001,5.525580000000005,1,7,135.94,7,0
CCCc1ccc(cc1)-c1oc(COc2ccc(OCC(O)=O)c(C)c2)nc1-c1ccc(OC)cc1,C29H29NO6,487.199487648,6.320520000000006,1,6,91.02,11,0
CN1C(N)=NC(C1=O)(c1ccc(OC(F)F)c(C)c1)c1cc(F)c(F)c(F)c1,C18H14F5N3O2,399.100617788,3.044020000000001,1,4,67.92,4,0
CCc1cc(O)c(F)cc1-c1cc(NC2CCN(C)CC2)c2nc(N)ncc2c1,C22H26FN5O,395.212138672,3.792200000000002,3,6,87.3,4,0
Cc1oc2CCCCc2c1NC(=O)C[C@H]1C[C@@H]2CC[C@H](C1)N2CC(=O)NC(C)(C)C,C24H37N3O3,415.28349204400007,3.953120000000003,2,4,74.58,5,0
COc1ccc(cc1OC)C(=O)OCCCCN[C@H]1CCCc2[nH]c(=O)ccc12,C22H28N2O5,400.199821996,2.996300000000001,2,6,89.65,9,0
CNC(=O)c1cc(cs1)-n1ncc2cc(Nc3c(F)cccc3Cl)cnc12,C18H13ClFN5OS,401.051336936,4.377700000000002,2,6,71.84,4,0
C[C@@H]1[C@@H](CCCN1c1cnc(C(N)=O)c(Nc2ccc(cc2)C2(CCCC2)C#N)n1)NC(=O)N(C)C,C26H34N8O2,490.2804723280001,3.282980000000002,3,7,140.27,6,0
N[C@@H]1C[C@H](N(C1)C(=O)c1cn2cc(Cl)ccc2n1)c1nc(cs1)C(=O)NCc1ncn2ccc(Cl)cc12,C24H20Cl2N8O2S,554.0806982400001,3.589800000000002,2,9,122.92,5,0
O=C(NCc1ccccc1)Nc1ccc(cc1)C1CCNC1,C18H21N3O,295.168462292,3.0852000000000013,3,2,53.16,4,0
OC(c1cnn(c1C1CC1)-c1cccc(NS(=O)(=O)c2ccccc2)c1)C(F)(F)F,C20H18F3N3O3S,437.102097096,4.146200000000003,2,5,84.22,6,0
Cc1ccc(NC(=O)c2cccc(c2)C(F)(F)F)cc1Nc1ncccc1-c1ccncn1,C24H18F3N5O,449.1463448560001,5.861720000000004,2,5,79.8,5,0
Cn1nc(c2cccc(Cl)c12)C(C)(C)NC(=O)C1CNCCOC1,C17H23ClN4O2,350.150953656,1.814,2,5,68.18,3,0
COc1ccc(NC(=O)CSc2nc3ccccc3c(=O)n2CCc2ccccn2)cc1,C24H22N4O3S,446.1412615640001,3.7736000000000023,1,7,86.11,8,0
CC(C)Cc1c([nH]c2c(cccc12)[N+]([O-])=O)C(O)=O,C13H14N2O4,262.095356928,2.9728000000000003,2,3,96.23,4,0
Cc1cccc(Nc2nc(Nc3cccc(NC(=O)C(=C)Cn4cccn4)c3)ncc2F)c1,C24H22FN7O,443.1869865440001,4.802720000000002,3,7,96.76000000000002,8,0
COc1cccc(COc2ccccc2CN(CC[C@@H](N)C(O)=O)Cc2ccccc2OCc2cccc(OC)c2)c1,C34H38N2O6,570.2729869359999,5.666000000000005,2,7,103.48000000000002,16,0
Cc1cc(Br)ccc1NC(=O)COc1ccc2cc(\C=C3\SC(=O)NC3=O)ccc2c1,C23H17BrN2O4S,496.009240124,5.252120000000003,2,5,84.5,5,0
[Na+].[Na+].[Na+].[Na+].CC(C)=CCC\C(C)=C\CC(Cc1cn(CCC=C(C)C)nn1)(P([O-])([O-])=O)P([O-])([O-])=O,C20H31N3Na4O6P2,563.1278860919999,-10.20060000000003,0,9,157.09,12,0
CC(C)N(C)C(=O)c1cn(CC2(O)CCN(CC2)C(=O)C[C@@H](C)c2ccccc2)c(=O)cc1-c1ccc(C)cc1,C33H41N3O4,543.3097067919999,4.8514200000000045,1,5,82.85,8,0
Oc1ccc(CN=Nc2ccc(Br)cc2)c(O)c1,C13H11BrN2O2,306.000389692,4.144200000000002,2,4,65.18,3,0
CNS(=O)(=O)c1ccc2c(c[nH]c(=O)c2c1)C(=O)NC[C@@H](O)CN1CCC(CC1)Oc1ccc(Cl)c(Cl)c1,C25H28Cl2N4O6S,582.110660976,2.3771000000000004,4,7,140.82999999999998,9,0
CC(C)[C@]1(C)C(=N)N[C@@](C)(CS1(=O)=O)c1cc(N)ccc1F,C15H22FN3O2S,327.141676164,2.0330699999999995,3,4,96.04,2,0
COC[C@H]1CN(C(=O)O1)c1ccc(OCC[C@@H](O)C(F)(F)F)cc1,C15H18F3NO5,349.113707336,2.3503000000000007,1,5,68.23,7,0
NC(N)=NCCCCN=C(N)N,C6H16N6,172.14364451199998,-1.6865999999999983,4,2,128.8,5,0
Nc1nn(Cc2ccc(cc2)C(=O)N2CCCC2)cc1C(=O)NCCOc1cccc(Cl)c1,C24H26ClN5O3,467.172417372,3.211800000000001,2,6,102.48,8,0
CCCCC#Cc1nc(N)c2ncn([C@@H]3OC[C@@H](O)[C@H]3O)c2n1,C15H19N5O3,317.148789468,0.2008000000000001,3,8,119.31,3,0
O=C(NC1CCCCC1)c1ccc(nc1)C#Cc1ccccc1,C20H20N2O,304.15756326,3.5439000000000025,1,2,41.99,2,0
CC(C[C@H]1CN(c2cc(NC(=O)OC(C)(C)C(F)(F)F)ccc2O1)S(=O)(=O)c1cccc(c1)C(F)(F)F)C(=O)NS(=O)(=O)C1CC1,C27H29F6N3O8S2,701.130026208,5.185700000000004,2,8,148.17999999999998,9,0
O=C(N1CCC2(C1)CCC(=O)NC2=O)c1ccc2ncsc2c1,C16H15N3O3S,329.08341234000005,1.5652,1,5,79.37,1,0
C[C@H](c1ccccc1)n1c(C)c(C)c2c1nc([nH]c2=O)-c1ccc(Cl)cc1,C22H20ClN3O,377.12948994,5.271140000000004,1,3,50.68,3,0
CCN1c2nc(ccc2N(C)C(=O)c2cccnc12)-c1cccs1,C18H16N4OS,336.10448213200004,3.9531000000000023,0,5,49.330000000000005,2,0
Cc1nc(-c2cnc(C)cn2)n(n1)-c1cc(nc(C)n1)N1CC(C1)c1nc2ccccc2n1C,C24H24N10,452.218540768,2.930060000000001,0,10,103.32999999999998,4,0
Nc1nc2n(CCc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)ncc2c2nc(nn12)-c1ccco1,C26H29N9O4,531.2342504080001,3.343400000000001,4,11,178.49,12,0
COc1ccc(OC)c(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)c1,C17H20N2O4,316.14230712,3.1036400000000013,2,4,80.42,5,0
Cn1cc(cn1)[C@H]1C[C@H]2CSC(N)=N[C@]2(CO1)c1ccc(F)cc1F,C17H18F2N4OS,364.116938636,2.7329000000000008,1,6,65.43,2,0
Cc1cccc(c1)-c1c(sc(c1-c1ccncc1)-c1ccc(F)cc1)C#CCCO,C26H20FNOS,413.12496348,6.325520000000005,1,3,33.120000000000005,4,0
Brc1ccc(Oc2ccc(C#N)c(c2)C#N)cc1,C14H7BrN2O,297.974174944,3.9847600000000014,0,3,56.81,2,0
OC(=O)c1ccc(Cl)cc1-c1cccc2n(CCCOc3cccc4ccccc34)ccc12,C28H22ClNO3,455.128821244,7.282200000000005,1,3,51.46,7,0
COc1ncc(cn1)-c1ccc(cc1Cl)C(=O)N1[C@@H](CC[C@@H]1c1ccccc1Cl)C(O)=O,C23H19Cl2N3O4,471.075261448,4.889500000000004,1,5,92.62,5,0
NS(=O)(=O)c1ccc(CNc2nc(Nc3cccc(NC(=O)N4CCCC4)c3)ncc2Br)cc1,C22H24BrN7O3S,545.084470728,3.869900000000002,4,7,142.34000000000003,7,0
CCS(=O)(=O)Cc1ccccc1-c1ccc(c(F)c1)-c1cnc(N)cn1,C19H18FN3O2S,371.1103760360001,3.466600000000001,1,5,85.94,5,0
COc1cc(ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@]2([C@H]1c1cccc(Cl)c1F)C(=O)Nc1cc(Cl)sc21)C(O)=O,C29H28Cl2FN3O5S,619.1110755760001,6.289800000000004,4,6,116.76000000000002,6,0
CN1CCN(CC1)c1nc2ccccc2c2-c3ccsc3CCc12,C20H21N3S,335.145618672,3.8137000000000025,0,4,19.37,1,0
CCn1cc(C(=O)CC(=O)C(=O)OC)c2ccccc12,C15H15NO4,273.10010796,1.9761,0,5,65.37,5,0
C[C@@H]1C[C@H](N)CN(C1)c1ccncc1NC(=O)c1ccc2ccc(cc2n1)N1CC(C)(C)C1,C26H32N6O,444.26375964400006,3.9018000000000033,2,6,87.38,4,0
Ic1ccc(CSc2nnc(o2)-c2ccc3OCCOc3c2)cc1,C17H13IN2O3S,451.969161276,4.404700000000003,0,6,57.38000000000001,4,0
C1CC(C1)c1ccnc2N3CCNC[C@H]3CCc12,C15H21N3,243.173547672,2.0735,1,3,28.160000000000004,1,0
Nc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4cccc(c4)C(F)(F)F)cc3)c12,C20H15F3N6O,412.12594376,4.869900000000001,4,4,108.72,3,0
CSCC[C@H](NC(=O)[C@H](Cc1ccc(OS(O)(=O)=O)cc1)NC(=O)[C@@H](N)CC(O)=O)C(=O)NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,C49H62N10O16S3,1142.3507389039996,-1.3294000000000057,13,16,426.79999999999984,33,0
COc1ccc(\C=C(\C(=O)NCc2ccc(cc2)C(=O)Nc2ccccc2N)c2ccc(C)cc2)cc1OC,C32H31N3O4,521.231456472,5.703720000000005,3,5,102.68,9,0
COc1ccc(\C=C2/CC(C)OC2=O)cc1,C13H14O3,218.094294308,2.4140000000000006,0,3,35.53,2,0
CCCc1cc(ccc1OCCCOc1ccc2[C@H](CC(O)=O)CCc2c1)-c1nc2OCCCc2s1,C29H33NO5S,507.207944156,6.440000000000007,1,6,77.88000000000001,11,0
CC(C)(C)c1nc(cc(n1)C(F)(F)F)N1CCN(CCCCNC(=O)N2CCN(C(=O)C2)c2ccccc2)CC1,C28H38F3N7O2,561.3039081160001,3.7535000000000025,1,6,84.91,7,0
Cc1ccc(cc1)C(=O)CNc1cccc(Cl)c1,C15H14ClNO,259.076391748,3.943220000000003,1,2,29.1,4,0
CC(C)CNC(=O)c1ccc(c(c1)C(O)=O)-c1ccc(cc1C(=O)Nc1ccc(cc1)C(N)=N)-c1ccsc1CO,C31H30N4O5S,570.1936910600001,5.194770000000004,6,6,165.6,10,0
Cc1ccc(CC(=O)Nc2cn(CCCCn3cc(nn3)C(=O)NCc3cccnc3)nn2)cn1,C23H26N10O2,474.2240200720001,1.559619999999999,2,10,145.39999999999998,11,0
CN(CCCNC(=O)c1ccc2c(c1)N(Cc1ccc(C)cc1C)C(=O)c1ccccc1S2=O)C1CCCCC1,C33H39N3O3S,557.271213108,6.014940000000006,1,4,69.72,8,0
COc1cc(ccn1)N1CCN(C1=O)c1cnccc1C,C15H16N4O2,284.127325752,2.24022,0,4,58.56,3,0
CN1CCC(CC1)Oc1ccc(nc1)-c1cnc2c(cnn2c1)-c1cccc2nc(C)ccc12,C27H26N6O,450.21680945200006,4.787920000000004,0,7,68.44,4,0
Cc1cc2c(ccc3nnc(C)n23)n1Cc1ccccn1,C16H15N5,277.13274548000004,2.7441400000000007,0,5,48.010000000000005,2,0
COc1ccc(OCCN2CCNC(=O)C2)cc1Nc1ncc(Cl)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,C29H32ClN6O4P,594.191117814,4.837600000000003,3,9,117.71,10,0
CC(=O)OCc1cc(ccc1C\N=C(/S)NCc1ccc(NS(C)(=O)=O)cc1)C(C)(C)C,C23H31N3O4S2,477.175598472,3.994300000000002,3,5,96.86,8,0
COc1ncc-2cc1NS(=O)(=O)c1cccc(c1)C(=O)NCc1cncc(c1)-c1ncnc3c(C)c-2sc13,C26H20N6O4S2,544.0987451200001,4.176520000000003,2,9,136.06,1,0
Cn1c2cc([nH]c2c(=O)n(C)c1=O)-c1ccc(OCC(=O)Nc2nc3ccccc3[nH]2)cc1,C23H20N6O4,444.1546031200001,2.126099999999999,3,7,126.8,5,0
CC(C)(C)CC[C@@H](N1C(=O)C(=N[C@@]11CC[C@@H](CC1)C(C)(C)C)c1cc(F)cc(F)c1)c1ccc(cc1)C(=O)NCc1nn[nH]n1,C34H43F2N7O2,619.3446300559998,6.539400000000007,2,6,116.23,8,0
